Tecomat F2x CP2007I v2.3.061 DataLogger v1.3 (2024-01-10-00:00:00) : Datalog / El_meter ! Type : PERIODIC | DATE : %TDD-MM-YYYY | TIME : %Thh:mm:ss | REAL : %9.f %RF012397 | REAL : %9.f %RF012401 | REAL : %9.f %RF012405 | ,;
DATUM;ÈAS;Vykon L1;Vykon L2;Vykon L3
10-01-2024;06:30:52;     2207;        0;       -0;
10-01-2024;06:31:02;     2198;        0;       -0;
10-01-2024;06:31:12;     2192;        0;       -0;
10-01-2024;06:31:22;     2193;        0;       -0;
10-01-2024;06:31:32;     2188;       -0;       -0;
10-01-2024;06:31:42;     2174;       -0;       -0;
10-01-2024;06:31:52;     2169;       -0;       -0;
10-01-2024;06:32:02;     2165;       -0;       -0;
10-01-2024;06:32:12;     2154;        0;       -0;
10-01-2024;06:32:22;     2148;       -0;       -0;
10-01-2024;06:32:32;     2152;        0;       -0;
10-01-2024;06:32:42;     2151;        0;       -0;
10-01-2024;06:32:52;     2149;        0;       -0;
10-01-2024;06:33:02;     2148;       -0;       -0;
10-01-2024;06:33:12;     2150;        0;       -0;
10-01-2024;06:33:22;     2150;       -0;       -0;
10-01-2024;06:33:32;     2354;        0;       -0;
10-01-2024;06:33:42;     2358;       -0;       -0;
10-01-2024;06:33:52;     2362;        0;        0;
10-01-2024;06:34:02;     2363;        0;       -0;
10-01-2024;06:34:12;     2372;       -0;       -0;
10-01-2024;06:34:22;     2392;        0;       -0;
10-01-2024;06:34:32;     2405;        0;       -0;
10-01-2024;06:34:42;     2413;       -0;       -0;
10-01-2024;06:34:52;     2421;        0;       -0;
10-01-2024;06:35:02;     2425;        0;       -0;
10-01-2024;06:35:12;     2429;       -0;       -0;
10-01-2024;06:35:22;     2438;        0;       -0;
10-01-2024;06:35:32;     2439;        0;       -0;
10-01-2024;06:35:42;     2443;        0;       -0;
10-01-2024;06:35:52;     2443;       -0;       -0;
10-01-2024;06:36:02;     2370;       -0;       -0;
10-01-2024;06:36:12;     2150;        0;       -0;
10-01-2024;06:36:22;     2151;       -0;       -0;
10-01-2024;06:36:32;     2170;        0;       -0;
10-01-2024;06:36:42;     2179;       -0;       -0;
10-01-2024;06:36:52;     2199;       -0;       -0;
10-01-2024;06:37:02;     2206;       -0;       -0;
10-01-2024;06:37:12;     2216;       -0;       -0;
10-01-2024;06:37:22;     2231;        0;       -0;
10-01-2024;06:37:32;     2237;        0;       -0;
10-01-2024;06:37:42;     2233;        0;       -0;
10-01-2024;06:37:52;     2246;       -0;       -0;
10-01-2024;06:38:02;     2251;        0;       -0;
10-01-2024;06:38:12;     2257;        0;       -0;
10-01-2024;06:38:22;     2275;        0;       -0;
10-01-2024;06:38:32;     2283;       -0;       -0;
10-01-2024;06:38:42;     2275;        0;       -0;
10-01-2024;06:38:52;     2279;        0;       -0;
10-01-2024;06:39:02;     2285;        0;       -0;
10-01-2024;06:39:12;     2150;       -0;       -0;
10-01-2024;06:39:22;     1656;        0;       -0;
10-01-2024;06:39:32;     1315;       -0;       -0;
10-01-2024;06:39:42;     1056;        0;       -0;
10-01-2024;06:39:52;     1090;       -0;       -0;
10-01-2024;06:40:02;     1291;        0;       -0;
10-01-2024;06:40:12;     1584;        0;        0;
10-01-2024;06:40:22;     1631;        0;       -0;
10-01-2024;06:40:32;     1746;        0;       -0;
10-01-2024;06:40:42;     1693;       -0;        0;
10-01-2024;06:40:52;     1664;        0;       -0;
10-01-2024;06:41:02;     1635;        0;       -0;
10-01-2024;06:41:12;     1613;       -0;       -0;
10-01-2024;06:41:22;     1752;        0;       -0;
10-01-2024;06:41:32;     1818;       -0;       -0;
10-01-2024;06:41:42;     1796;        0;       -0;
10-01-2024;06:41:52;     1776;        0;       -0;
10-01-2024;06:42:02;     1954;        0;       -0;
10-01-2024;06:42:12;     1939;        0;       -0;
10-01-2024;06:42:22;     1926;        0;       -0;
10-01-2024;06:42:32;     1912;       -0;       -0;
10-01-2024;06:42:42;     1903;        0;       -0;
10-01-2024;06:42:52;     1903;       -0;       -0;
10-01-2024;06:43:02;     1906;        0;       -0;
10-01-2024;06:43:12;     1909;        0;       -0;
10-01-2024;06:43:22;     1914;        0;       -0;
10-01-2024;06:43:32;     1916;        0;       -0;
10-01-2024;06:43:42;     1921;        0;       -0;
10-01-2024;06:43:52;     1928;       -0;       -0;
10-01-2024;06:44:02;     1939;        0;       -0;
10-01-2024;06:44:12;     1942;        0;       -0;
10-01-2024;06:44:22;     1946;        0;        0;
10-01-2024;06:44:32;     1950;        0;       -0;
10-01-2024;06:44:42;     1952;        0;       -0;
10-01-2024;06:44:52;     1954;       -0;       -0;
10-01-2024;06:45:02;     1956;       -0;       -0;
10-01-2024;06:45:12;     1958;        0;       -0;
10-01-2024;06:45:22;     1956;       -0;       -0;
10-01-2024;06:45:32;     1960;        0;       -0;
10-01-2024;06:45:42;     1957;       -0;       -0;
10-01-2024;06:45:52;     1965;       -0;       -0;
10-01-2024;06:46:02;     1973;       -0;       -0;
10-01-2024;06:46:12;     1978;        0;       -0;
10-01-2024;06:46:22;     1983;       -0;       -0;
10-01-2024;06:46:32;     1993;        0;       -0;
10-01-2024;06:46:42;     1998;        0;       -0;
10-01-2024;06:46:52;     2001;       -0;       -0;
10-01-2024;06:47:02;     2007;        0;       -0;
10-01-2024;06:47:12;     2020;        0;       -0;
10-01-2024;06:47:22;     2026;        0;       -0;
10-01-2024;06:47:32;     2035;        0;       -0;
10-01-2024;06:47:42;     2042;       -0;       -0;
10-01-2024;06:47:52;     2050;        0;       -0;
10-01-2024;06:48:02;     2051;        0;        0;
10-01-2024;06:48:12;     2062;        0;       -0;
10-01-2024;06:48:22;     2079;        0;       -0;
10-01-2024;06:48:32;     2103;       -0;       -0;
10-01-2024;06:48:42;     2119;       -0;       -0;
10-01-2024;06:48:52;     2137;        0;       -0;
10-01-2024;06:49:02;     2139;       -0;       -0;
10-01-2024;06:49:12;     2140;        0;       -0;
10-01-2024;06:49:22;     1888;       -0;       -0;
10-01-2024;06:49:32;     1576;       -0;       -0;
10-01-2024;06:49:42;     1322;        0;       -0;
10-01-2024;06:49:52;     1091;        0;       -0;
10-01-2024;06:50:02;      887;        0;       -0;
10-01-2024;06:50:12;      742;        0;       -0;
10-01-2024;06:50:22;      746;        0;       -0;
10-01-2024;06:51:22;       17;        0;       -0;
10-01-2024;06:52:22;       21;       -0;       -0;
10-01-2024;06:53:22;       16;        0;       -0;
10-01-2024;06:54:22;       12;        0;       -0;
10-01-2024;06:55:22;       21;        0;       -0;
10-01-2024;06:56:22;       19;       -0;       -0;
10-01-2024;06:57:22;       13;        0;       -0;
10-01-2024;06:58:22;       11;        0;       -0;
10-01-2024;06:59:22;       11;        0;       -0;
10-01-2024;07:00:22;       15;        0;       -0;
10-01-2024;07:01:22;       11;        0;       -0;
10-01-2024;07:02:22;       14;        0;       -0;
10-01-2024;07:03:22;       15;        0;       -0;
10-01-2024;07:04:22;       20;       -0;       -0;
10-01-2024;07:05:22;       11;        0;        0;
10-01-2024;07:06:22;       21;        0;        0;
10-01-2024;07:07:22;       21;        0;       -0;
10-01-2024;07:08:22;       11;        0;       -0;
10-01-2024;07:09:22;       12;        0;       -0;
10-01-2024;07:10:22;       13;        0;       -0;
10-01-2024;07:11:22;       22;        0;        0;
10-01-2024;07:12:22;       18;        0;       -0;
10-01-2024;07:13:22;       22;        0;       -0;
10-01-2024;07:14:22;       12;        0;       -0;
10-01-2024;07:15:22;       11;        0;       -0;
10-01-2024;07:16:22;       11;        0;       -0;
10-01-2024;07:17:22;       22;        0;       -0;
10-01-2024;07:18:22;       12;        0;       -0;
10-01-2024;07:19:22;       21;        0;       -0;
10-01-2024;07:20:22;       21;        0;       -0;
10-01-2024;07:21:22;       11;        0;       -0;
10-01-2024;07:22:22;       11;        0;       -0;
10-01-2024;07:23:22;       11;        0;       -0;
10-01-2024;07:24:22;       11;        0;       -0;
10-01-2024;07:25:22;       11;       -0;       -0;
10-01-2024;07:26:22;       19;        0;       -0;
10-01-2024;07:27:22;       12;        0;       -0;
10-01-2024;07:28:22;       11;        0;       -0;
10-01-2024;07:29:22;       11;        0;       -0;
10-01-2024;07:30:22;       12;        0;       -0;
10-01-2024;07:31:22;       11;        0;       -0;
10-01-2024;07:32:22;       12;        0;       -0;
10-01-2024;07:33:22;       22;        0;       -0;
10-01-2024;07:34:22;       11;        0;       -0;
10-01-2024;07:35:22;       17;       -0;       -0;
10-01-2024;07:36:22;       11;        0;       -0;
10-01-2024;07:37:22;       21;        0;       -0;
10-01-2024;07:38:22;       21;        0;       -0;
10-01-2024;07:38:54;      264;        0;       -0;
10-01-2024;07:39:04;      599;        0;       -0;
10-01-2024;07:39:14;      751;        0;       -0;
10-01-2024;07:39:24;      905;       -0;       -0;
10-01-2024;07:39:34;      899;       -0;       -0;
10-01-2024;07:39:44;      942;        0;       -0;
10-01-2024;07:39:54;      916;       -0;       -0;
10-01-2024;07:40:04;      918;       -0;       -0;
10-01-2024;07:40:14;      923;        0;       -0;
10-01-2024;07:40:24;      938;        0;       -0;
10-01-2024;07:40:34;      801;        0;       -0;
10-01-2024;07:40:44;      782;       -0;       -0;
10-01-2024;07:40:54;      854;        0;       -0;
10-01-2024;07:41:04;      928;       -0;       -0;
10-01-2024;07:41:14;      950;        0;       -0;
10-01-2024;07:41:24;      966;        0;       -0;
10-01-2024;07:41:34;      980;        0;       -0;
10-01-2024;07:41:44;      993;       -0;       -0;
10-01-2024;07:41:54;      995;       -0;       -0;
10-01-2024;07:42:04;     1158;        0;       -0;
10-01-2024;07:42:14;     1168;        0;       -0;
10-01-2024;07:42:24;     1178;       -0;       -0;
10-01-2024;07:42:34;     1175;       -0;       -0;
10-01-2024;07:42:44;     1177;        0;        0;
10-01-2024;07:42:54;     1176;        0;        0;
10-01-2024;07:43:04;     1168;        0;       -0;
10-01-2024;07:43:14;     1165;        0;       -0;
10-01-2024;07:43:24;     1151;        0;       -0;
10-01-2024;07:43:34;     1150;        0;       -0;
10-01-2024;07:43:44;     1255;       -0;       -0;
10-01-2024;07:43:54;     1327;        0;       -0;
10-01-2024;07:44:04;     1316;       -0;       -0;
10-01-2024;07:44:14;     1340;       -0;        0;
10-01-2024;07:44:24;     1334;        0;       -0;
10-01-2024;07:44:34;     1353;       -0;       -0;
10-01-2024;07:44:44;     1359;       -0;       -0;
10-01-2024;07:44:54;     1364;        0;       -0;
10-01-2024;07:45:04;     1378;        0;       -0;
10-01-2024;07:45:14;     1530;        0;       -0;
10-01-2024;07:45:24;     1517;       -0;       -0;
10-01-2024;07:45:34;     1511;       -0;       -0;
10-01-2024;07:45:44;     1490;       -0;       -0;
10-01-2024;07:45:54;     1455;        0;       -0;
10-01-2024;07:46:04;     1424;        0;       -0;
10-01-2024;07:46:14;     1406;       -0;       -0;
10-01-2024;07:46:24;     1513;       -0;       -0;
10-01-2024;07:46:34;     1621;       -0;       -0;
10-01-2024;07:46:44;     1617;       -0;       -0;
10-01-2024;07:46:54;     1597;        0;       -0;
10-01-2024;07:47:04;     1584;        0;       -0;
10-01-2024;07:47:14;     1578;        0;       -0;
10-01-2024;07:47:24;     1563;        0;       -0;
10-01-2024;07:47:34;     1750;        0;       -0;
10-01-2024;07:47:44;     1750;        0;       -0;
10-01-2024;07:47:54;     1742;       -0;        0;
10-01-2024;07:48:04;     1741;        0;        0;
10-01-2024;07:48:14;     1734;       -0;       -0;
10-01-2024;07:48:24;     1731;        0;       -0;
10-01-2024;07:48:34;     1730;       -0;       -0;
10-01-2024;07:48:44;     1729;        0;       -0;
10-01-2024;07:48:54;     1734;        0;       -0;
10-01-2024;07:49:04;     1942;       -0;       -0;
10-01-2024;07:49:14;     1941;        0;       -0;
10-01-2024;07:49:24;     1943;       -0;       -0;
10-01-2024;07:49:34;     1945;       -0;       -0;
10-01-2024;07:49:44;     1946;        0;       -0;
10-01-2024;07:49:54;     1955;       -0;       -0;
10-01-2024;07:50:04;     1964;       -0;       -0;
10-01-2024;07:50:14;     1974;        0;       -0;
10-01-2024;07:50:24;     1980;       -0;       -0;
10-01-2024;07:50:34;     1980;        0;       -0;
10-01-2024;07:50:44;     1980;       -0;       -0;
10-01-2024;07:50:54;     1985;        0;       -0;
10-01-2024;07:51:04;     1984;       -0;       -0;
10-01-2024;07:51:14;     1984;        0;       -0;
10-01-2024;07:51:24;     1983;       -0;       -0;
10-01-2024;07:51:34;     1985;        0;       -0;
10-01-2024;07:51:44;     1990;        0;       -0;
10-01-2024;07:51:54;     1993;        0;       -0;
10-01-2024;07:52:04;     1997;        0;       -0;
10-01-2024;07:52:14;     1999;        0;       -0;
10-01-2024;07:52:24;     2003;       -0;       -0;
10-01-2024;07:52:34;     2015;        0;       -0;
10-01-2024;07:52:44;     2028;       -0;       -0;
10-01-2024;07:52:54;     2043;        0;       -0;
10-01-2024;07:53:04;     2060;        0;       -0;
10-01-2024;07:53:14;     2082;        0;       -0;
10-01-2024;07:53:24;     2129;       -0;       -0;
10-01-2024;07:53:34;     2144;        0;        0;
10-01-2024;07:53:44;     2150;        0;       -0;
10-01-2024;07:53:54;     2173;        0;       -0;
10-01-2024;07:54:04;     2175;        0;       -0;
10-01-2024;07:54:14;     2142;        0;       -0;
10-01-2024;07:54:24;     2132;        0;       -0;
10-01-2024;07:54:34;     2127;        0;       -0;
10-01-2024;07:54:44;     2132;        0;       -0;
10-01-2024;07:54:54;     2128;        0;        0;
10-01-2024;07:55:04;     2127;        0;       -0;
10-01-2024;07:55:14;     2131;       -0;       -0;
10-01-2024;07:55:24;     2138;       -0;       -0;
10-01-2024;07:55:34;     2143;        0;       -0;
10-01-2024;07:55:44;     2146;        0;       -0;
10-01-2024;07:55:54;     2152;        0;       -0;
10-01-2024;07:56:04;     2151;        0;       -0;
10-01-2024;07:56:14;     2157;        0;        0;
10-01-2024;07:56:24;     2161;        0;       -0;
10-01-2024;07:56:34;     2158;        0;       -0;
10-01-2024;07:56:44;     2161;        0;       -0;
10-01-2024;07:56:54;     2165;        0;       -0;
10-01-2024;07:57:04;     1955;        0;       -0;
10-01-2024;07:57:14;     1948;        0;       -0;
10-01-2024;07:57:24;     1967;        0;       -0;
10-01-2024;07:57:34;     1981;       -0;       -0;
10-01-2024;07:57:44;     2011;       -0;       -0;
10-01-2024;07:57:54;     2039;        0;       -0;
10-01-2024;07:58:04;     2049;        0;       -0;
10-01-2024;07:58:14;     2050;        0;        0;
10-01-2024;07:58:24;     2051;        0;       -0;
10-01-2024;07:58:34;     2053;        0;       -0;
10-01-2024;07:58:44;     2052;        0;       -0;
10-01-2024;07:58:54;     2052;        0;       -0;
10-01-2024;07:59:04;     2046;        0;       -0;
10-01-2024;07:59:14;     2057;        0;       -0;
10-01-2024;07:59:24;     2061;        0;       -0;
10-01-2024;07:59:34;     2059;       -0;       -0;
10-01-2024;07:59:44;     2064;        0;       -0;
10-01-2024;07:59:54;     2058;        0;       -0;
10-01-2024;08:00:04;     2065;       -0;       -0;
10-01-2024;08:00:14;     2067;        0;       -0;
10-01-2024;08:00:24;     1836;       -0;       -0;
10-01-2024;08:00:34;     1794;        0;       -0;
10-01-2024;08:00:44;     1793;        0;       -0;
10-01-2024;08:00:54;     1807;        0;       -0;
10-01-2024;08:01:04;     1813;        0;       -0;
10-01-2024;08:01:14;     1830;        0;       -0;
10-01-2024;08:01:24;     1839;       -0;       -0;
10-01-2024;08:01:34;     1849;       -0;       -0;
10-01-2024;08:01:44;     1856;        0;       -0;
10-01-2024;08:01:54;     1864;        0;       -0;
10-01-2024;08:02:04;     1869;        0;       -0;
10-01-2024;08:02:14;     1873;        0;       -0;
10-01-2024;08:02:24;     1870;       -0;       -0;
10-01-2024;08:02:34;     1870;        0;       -0;
10-01-2024;08:02:44;     1875;       -0;       -0;
10-01-2024;08:02:54;     1876;        0;       -0;
10-01-2024;08:03:04;     1870;        0;       -0;
10-01-2024;08:03:14;     1870;        0;       -0;
10-01-2024;08:03:24;     1700;       -0;       -0;
10-01-2024;08:03:34;     1688;        0;       -0;
10-01-2024;08:03:44;     1689;       -0;       -0;
10-01-2024;08:03:54;     1696;        0;       -0;
10-01-2024;08:04:04;     1707;        0;       -0;
10-01-2024;08:04:14;     1701;        0;       -0;
10-01-2024;08:04:24;     1710;       -0;       -0;
10-01-2024;08:04:34;     1709;        0;       -0;
10-01-2024;08:04:44;     1701;        0;       -0;
10-01-2024;08:04:54;     1696;        0;       -0;
10-01-2024;08:05:04;     1688;        0;       -0;
10-01-2024;08:05:14;     1681;       -0;       -0;
10-01-2024;08:05:24;     1677;        0;       -0;
10-01-2024;08:05:34;     1675;        0;       -0;
10-01-2024;08:05:44;     1497;       -0;       -0;
10-01-2024;08:05:54;     1495;        0;       -0;
10-01-2024;08:06:04;     1497;        0;        0;
10-01-2024;08:06:14;     1506;        0;       -0;
10-01-2024;08:06:24;     1519;       -0;       -0;
10-01-2024;08:06:34;     1532;        0;       -0;
10-01-2024;08:06:44;     1544;       -0;       -0;
10-01-2024;08:06:54;     1556;        0;       -0;
10-01-2024;08:07:04;     1553;       -0;        0;
10-01-2024;08:07:14;     1553;       -0;       -0;
10-01-2024;08:07:24;     1551;        0;       -0;
10-01-2024;08:07:34;     1543;        0;       -0;
10-01-2024;08:07:44;     1541;        0;       -0;
10-01-2024;08:07:54;     1539;        0;       -0;
10-01-2024;08:08:04;     1529;       -0;       -0;
10-01-2024;08:08:14;     1528;       -0;       -0;
10-01-2024;08:08:24;     1536;        0;       -0;
10-01-2024;08:08:34;     1524;        0;       -0;
10-01-2024;08:08:44;     1527;        0;       -0;
10-01-2024;08:08:54;     1360;        0;       -0;
10-01-2024;08:09:04;     1366;        0;       -0;
10-01-2024;08:09:14;     1360;        0;       -0;
10-01-2024;08:09:24;     1377;        0;       -0;
10-01-2024;08:09:34;     1366;       -0;       -0;
10-01-2024;08:09:44;     1389;       -0;       -0;
10-01-2024;08:09:54;     1370;        0;       -0;
10-01-2024;08:10:04;     1385;        0;       -0;
10-01-2024;08:10:14;     1380;       -0;       -0;
10-01-2024;08:10:24;     1378;        0;       -0;
10-01-2024;08:10:34;     1368;        0;       -0;
10-01-2024;08:10:44;     1369;        0;       -0;
10-01-2024;08:10:54;     1370;        0;       -0;
10-01-2024;08:11:04;     1368;       -0;       -0;
10-01-2024;08:11:14;     1370;       -0;       -0;
10-01-2024;08:11:24;     1368;        0;       -0;
10-01-2024;08:11:34;     1368;        0;       -0;
10-01-2024;08:11:44;     1385;       -0;       -0;
10-01-2024;08:11:54;     1218;        0;       -0;
10-01-2024;08:12:04;     1200;        0;       -0;
10-01-2024;08:12:14;     1186;        0;       -0;
10-01-2024;08:12:24;     1186;        0;       -0;
10-01-2024;08:12:34;     1238;        0;       -0;
10-01-2024;08:12:44;     1196;       -0;       -0;
10-01-2024;08:12:54;     1209;        0;       -0;
10-01-2024;08:13:04;     1203;        0;       -0;
10-01-2024;08:13:14;     1214;        0;       -0;
10-01-2024;08:13:24;     1204;        0;       -0;
10-01-2024;08:13:34;     1209;       -0;       -0;
10-01-2024;08:13:44;     1205;       -0;       -0;
10-01-2024;08:13:54;     1208;       -0;       -0;
10-01-2024;08:14:04;     1206;        0;        0;
10-01-2024;08:14:14;     1211;       -0;       -0;
10-01-2024;08:14:24;     1206;        0;       -0;
10-01-2024;08:14:34;     1207;        0;       -0;
10-01-2024;08:14:44;     1058;       -0;       -0;
10-01-2024;08:14:54;     1038;       -0;       -0;
10-01-2024;08:15:04;     1036;        0;       -0;
10-01-2024;08:15:14;     1157;       -0;       -0;
10-01-2024;08:15:24;     1196;       -0;       -0;
10-01-2024;08:15:34;     1211;       -0;        0;
10-01-2024;08:15:44;     1211;        0;       -0;
10-01-2024;08:15:54;     1064;        0;       -0;
10-01-2024;08:16:04;     1051;        0;       -0;
10-01-2024;08:16:14;     1052;        0;       -0;
10-01-2024;08:16:24;     1051;       -0;       -0;
10-01-2024;08:16:34;     1067;       -0;       -0;
10-01-2024;08:16:44;     1064;        0;       -0;
10-01-2024;08:16:54;     1083;        0;       -0;
10-01-2024;08:17:04;     1067;        0;       -0;
10-01-2024;08:17:14;     1063;        0;        0;
10-01-2024;08:17:24;     1058;       -0;       -0;
10-01-2024;08:17:34;     1055;        0;       -0;
10-01-2024;08:17:44;     1050;       -0;       -0;
10-01-2024;08:17:54;     1046;        0;       -0;
10-01-2024;08:18:04;     1040;        0;       -0;
10-01-2024;08:18:14;      933;        0;       -0;
10-01-2024;08:18:24;      874;        0;       -0;
10-01-2024;08:18:34;      868;        0;       -0;
10-01-2024;08:18:44;      862;        0;       -0;
10-01-2024;08:18:54;      964;        0;       -0;
10-01-2024;08:19:04;     1023;        0;       -0;
10-01-2024;08:19:14;     1032;       -0;       -0;
10-01-2024;08:19:24;      970;        0;       -0;
10-01-2024;08:19:34;      878;       -0;       -0;
10-01-2024;08:19:44;      869;        0;       -0;
10-01-2024;08:19:54;      863;       -0;        0;
10-01-2024;08:20:04;      860;       -0;       -0;
10-01-2024;08:20:14;      860;        0;       -0;
10-01-2024;08:20:24;      861;        0;       -0;
10-01-2024;08:20:34;      863;        0;       -0;
10-01-2024;08:20:44;      863;        0;       -0;
10-01-2024;08:20:54;      863;        0;       -0;
10-01-2024;08:21:04;      864;        0;       -0;
10-01-2024;08:21:14;      865;        0;       -0;
10-01-2024;08:21:24;      867;        0;       -0;
10-01-2024;08:21:34;      868;       -0;       -0;
10-01-2024;08:21:44;      870;        0;       -0;
10-01-2024;08:21:54;      873;        0;       -0;
10-01-2024;08:22:04;      875;        0;       -0;
10-01-2024;08:22:14;      876;        0;       -0;
10-01-2024;08:22:24;      878;       -0;       -0;
10-01-2024;08:22:34;      877;       -0;       -0;
10-01-2024;08:22:44;      874;        0;       -0;
10-01-2024;08:22:54;      873;        0;       -0;
10-01-2024;08:23:04;      872;        0;       -0;
10-01-2024;08:23:14;      870;       -0;       -0;
10-01-2024;08:23:24;      870;        0;       -0;
10-01-2024;08:23:34;      870;        0;       -0;
10-01-2024;08:23:44;      871;       -0;       -0;
10-01-2024;08:23:54;      870;       -0;       -0;
10-01-2024;08:24:04;      871;        0;       -0;
10-01-2024;08:24:14;      872;        0;       -0;
10-01-2024;08:24:24;      872;        0;       -0;
10-01-2024;08:24:34;      872;       -0;       -0;
10-01-2024;08:24:44;      871;        0;       -0;
10-01-2024;08:24:54;      870;        0;       -0;
10-01-2024;08:25:04;      869;        0;       -0;
10-01-2024;08:25:14;      869;       -0;       -0;
10-01-2024;08:25:24;      869;        0;       -0;
10-01-2024;08:25:34;      867;       -0;       -0;
10-01-2024;08:25:44;      867;       -0;       -0;
10-01-2024;08:25:54;      867;       -0;       -0;
10-01-2024;08:26:04;      866;        0;       -0;
10-01-2024;08:26:14;      865;        0;       -0;
10-01-2024;08:26:24;      864;        0;       -0;
10-01-2024;08:26:34;      865;        0;       -0;
10-01-2024;08:26:44;      865;       -0;       -0;
10-01-2024;08:26:54;      867;        0;       -0;
10-01-2024;08:27:04;      871;        0;       -0;
10-01-2024;08:27:14;      873;        0;       -0;
10-01-2024;08:27:24;      872;        0;       -0;
10-01-2024;08:27:34;      874;        0;       -0;
10-01-2024;08:27:44;      874;        0;       -0;
10-01-2024;08:27:54;      875;        0;       -0;
10-01-2024;08:28:04;      876;        0;       -0;
10-01-2024;08:28:14;      870;        0;       -0;
10-01-2024;08:28:24;      870;        0;       -0;
10-01-2024;08:28:34;      868;       -0;       -0;
10-01-2024;08:28:44;      869;       -0;       -0;
10-01-2024;08:28:54;      869;        0;       -0;
10-01-2024;08:29:04;      870;        0;       -0;
10-01-2024;08:29:14;      870;        0;       -0;
10-01-2024;08:29:24;      871;        0;       -0;
10-01-2024;08:29:34;      871;        0;       -0;
10-01-2024;08:29:44;      871;        0;       -0;
10-01-2024;08:29:54;      871;       -0;       -0;
10-01-2024;08:30:04;      871;        0;       -0;
10-01-2024;08:30:14;      869;        0;       -0;
10-01-2024;08:30:24;      869;       -0;       -0;
10-01-2024;08:30:34;      869;        0;       -0;
10-01-2024;08:30:44;      869;        0;        0;
10-01-2024;08:30:54;      868;        0;       -0;
10-01-2024;08:31:04;      867;        0;       -0;
10-01-2024;08:31:14;      867;       -0;       -0;
10-01-2024;08:31:24;      872;        0;       -0;
10-01-2024;08:31:34;      875;        0;       -0;
10-01-2024;08:31:44;      877;        0;       -0;
10-01-2024;08:31:54;      878;        0;       -0;
10-01-2024;08:32:04;      878;        0;       -0;
10-01-2024;08:32:14;      880;        0;       -0;
10-01-2024;08:32:24;      881;        0;       -0;
10-01-2024;08:32:34;      889;       -0;       -0;
10-01-2024;08:32:44;      892;        0;       -0;
10-01-2024;08:32:54;      948;        0;       -0;
10-01-2024;08:33:04;     1225;        0;       -0;
10-01-2024;08:33:14;     1685;       -0;       -0;
10-01-2024;08:33:24;     1627;        0;       -0;
10-01-2024;08:33:34;     1539;       -0;       -0;
10-01-2024;08:33:44;     1525;        0;       -0;
10-01-2024;08:33:54;     1496;        0;       -0;
10-01-2024;08:34:04;     1439;       -0;       -0;
10-01-2024;08:34:14;     1440;       -0;       -0;
10-01-2024;08:34:24;     1318;        0;       -0;
10-01-2024;08:34:34;     1081;       -0;       -0;
10-01-2024;08:34:44;      990;        0;       -0;
10-01-2024;08:34:54;      984;        0;       -0;
10-01-2024;08:35:04;     1069;        0;       -0;
10-01-2024;08:35:14;     1120;        0;       -0;
10-01-2024;08:35:24;     1139;        0;       -0;
10-01-2024;08:35:34;     1144;        0;       -0;
10-01-2024;08:35:44;     1141;        0;       -0;
10-01-2024;08:35:54;     1143;        0;       -0;
10-01-2024;08:36:04;     1152;        0;       -0;
10-01-2024;08:36:14;     1152;        0;       -0;
10-01-2024;08:36:24;     1162;        0;       -0;
10-01-2024;08:36:34;     1179;        0;       -0;
10-01-2024;08:36:44;     1194;        0;       -0;
10-01-2024;08:36:54;     1213;        0;       -0;
10-01-2024;08:37:04;     1218;       -0;       -0;
10-01-2024;08:37:14;     1073;       -0;       -0;
10-01-2024;08:37:24;     1066;       -0;       -0;
10-01-2024;08:37:34;     1067;        0;       -0;
10-01-2024;08:37:44;     1073;       -0;       -0;
10-01-2024;08:37:54;     1078;       -0;       -0;
10-01-2024;08:38:04;     1102;        0;       -0;
10-01-2024;08:38:14;     1116;        0;       -0;
10-01-2024;08:38:24;     1122;       -0;       -0;
10-01-2024;08:38:34;     1124;        0;       -0;
10-01-2024;08:38:44;     1116;       -0;       -0;
10-01-2024;08:38:54;      953;        0;        0;
10-01-2024;08:39:04;      938;        0;       -0;
10-01-2024;08:39:14;      931;        0;       -0;
10-01-2024;08:39:24;      927;       -0;       -0;
10-01-2024;08:39:34;      925;        0;       -0;
10-01-2024;08:39:44;      921;        0;       -0;
10-01-2024;08:39:54;      916;        0;       -0;
10-01-2024;08:40:04;      910;        0;       -0;
10-01-2024;08:40:14;      907;        0;       -0;
10-01-2024;08:40:24;      904;       -0;       -0;
10-01-2024;08:40:34;      902;        0;       -0;
10-01-2024;08:40:44;      901;        0;       -0;
10-01-2024;08:40:54;      899;        0;       -0;
10-01-2024;08:41:04;      900;       -0;        0;
10-01-2024;08:41:14;      897;        0;       -0;
10-01-2024;08:41:24;      893;        0;       -0;
10-01-2024;08:41:34;      889;        0;       -0;
10-01-2024;08:41:44;      894;       -0;       -0;
10-01-2024;08:41:54;      897;        0;       -0;
10-01-2024;08:42:04;      903;       -0;       -0;
10-01-2024;08:42:14;      910;       -0;       -0;
10-01-2024;08:42:24;      911;        0;       -0;
10-01-2024;08:42:34;      915;       -0;       -0;
10-01-2024;08:42:44;      916;       -0;       -0;
10-01-2024;08:42:54;      918;       -0;       -0;
10-01-2024;08:43:04;      921;       -0;       -0;
10-01-2024;08:43:14;      920;        0;        0;
10-01-2024;08:43:24;      915;        0;       -0;
